Test_Type,Stake_Percent,Test_Run,Result,Finalization_Time,Path_Used
slow_path,65,64,SUCCESS,2,slow
slow_path,65,65,SUCCESS,2,slow
slow_path,65,66,SUCCESS,2,slow
slow_path,65,67,SUCCESS,2,slow
slow_path,65,68,SUCCESS,2,slow
slow_path,65,69,SUCCESS,2,slow
slow_path,65,70,SUCCESS,2,slow
slow_path,65,71,SUCCESS,2,slow
slow_path,65,72,SUCCESS,2,slow
slow_path,65,73,SUCCESS,2,slow
slow_path,65,74,SUCCESS,2,slow
slow_path,65,75,SUCCESS,2,slow
slow_path,65,76,SUCCESS,2,slow
slow_path,65,77,SUCCESS,2,slow
slow_path,65,78,SUCCESS,2,slow
slow_path,65,79,SUCCESS,2,slow
slow_path,65,80,SUCCESS,2,slow
slow_path,65,81,SUCCESS,2,slow
slow_path,65,82,SUCCESS,2,slow
slow_path,65,83,SUCCESS,2,slow
slow_path,65,84,SUCCESS,2,slow
slow_path,65,85,SUCCESS,2,slow
slow_path,65,86,SUCCESS,2,slow
slow_path,65,87,SUCCESS,2,slow
slow_path,65,88,SUCCESS,2,slow
slow_path,65,89,SUCCESS,2,slow
slow_path,65,90,SUCCESS,2,slow
slow_path,65,91,SUCCESS,2,slow
slow_path,65,92,SUCCESS,2,slow
slow_path,65,93,SUCCESS,2,slow
slow_path,65,94,SUCCESS,2,slow
slow_path,65,95,SUCCESS,2,slow
slow_path,65,96,SUCCESS,2,slow
slow_path,65,97,SUCCESS,2,slow
slow_path,65,98,SUCCESS,2,slow
slow_path,65,99,SUCCESS,2,slow
slow_path,65,100,SUCCESS,2,slow
slow_path,70,1,SUCCESS,2,slow
slow_path,70,2,SUCCESS,2,slow
slow_path,70,3,SUCCESS,2,slow
slow_path,70,4,SUCCESS,2,slow
slow_path,70,5,SUCCESS,2,slow
slow_path,70,6,SUCCESS,2,slow
slow_path,70,7,SUCCESS,2,slow
slow_path,70,8,SUCCESS,2,slow
slow_path,70,9,SUCCESS,2,slow
slow_path,70,10,SUCCESS,2,slow
slow_path,70,11,SUCCESS,2,slow
slow_path,70,12,SUCCESS,2,slow
slow_path,70,13,SUCCESS,2,slow
slow_path,70,14,SUCCESS,2,slow
slow_path,70,15,SUCCESS,2,slow
slow_path,70,16,SUCCESS,2,slow
slow_path,70,17,SUCCESS,2,slow
slow_path,70,18,SUCCESS,2,slow
slow_path,70,19,SUCCESS,2,slow
slow_path,70,20,SUCCESS,2,slow
slow_path,70,21,SUCCESS,2,slow
slow_path,70,22,SUCCESS,2,slow
slow_path,70,23,SUCCESS,2,slow
slow_path,70,24,SUCCESS,2,slow
slow_path,70,25,SUCCESS,2,slow
slow_path,70,26,SUCCESS,2,slow
slow_path,70,27,SUCCESS,2,slow
slow_path,70,28,SUCCESS,2,slow
slow_path,70,29,SUCCESS,2,slow
slow_path,70,30,SUCCESS,2,slow
slow_path,70,31,SUCCESS,2,slow
slow_path,70,32,SUCCESS,2,slow
slow_path,70,33,SUCCESS,2,slow
slow_path,70,34,SUCCESS,2,slow
slow_path,70,35,SUCCESS,2,slow
slow_path,70,36,SUCCESS,2,slow
slow_path,70,37,SUCCESS,2,slow
slow_path,70,38,SUCCESS,2,slow
slow_path,70,39,SUCCESS,2,slow
slow_path,70,40,SUCCESS,2,slow
slow_path,70,41,SUCCESS,2,slow
slow_path,70,42,SUCCESS,2,slow
slow_path,70,43,SUCCESS,2,slow
slow_path,70,44,SUCCESS,2,slow
slow_path,70,45,SUCCESS,2,slow
slow_path,70,46,SUCCESS,2,slow
slow_path,70,47,SUCCESS,2,slow
slow_path,70,48,SUCCESS,2,slow
slow_path,70,49,SUCCESS,2,slow
slow_path,70,50,SUCCESS,2,slow
slow_path,70,51,SUCCESS,2,slow
slow_path,70,52,SUCCESS,2,slow
slow_path,70,53,SUCCESS,2,slow
slow_path,70,54,SUCCESS,2,slow
slow_path,70,55,SUCCESS,2,slow
slow_path,70,56,SUCCESS,2,slow
slow_path,70,57,SUCCESS,2,slow
slow_path,70,58,SUCCESS,2,slow
slow_path,70,59,SUCCESS,2,slow
slow_path,70,60,SUCCESS,2,slow
slow_path,70,61,SUCCESS,2,slow
slow_path,70,62,SUCCESS,2,slow
slow_path,70,63,SUCCESS,2,slow
slow_path,70,64,SUCCESS,2,slow
slow_path,70,65,SUCCESS,2,slow
slow_path,70,66,SUCCESS,2,slow
slow_path,70,67,SUCCESS,2,slow
slow_path,70,68,SUCCESS,2,slow
slow_path,70,69,SUCCESS,2,slow
slow_path,70,70,SUCCESS,2,slow
slow_path,70,71,SUCCESS,2,slow
slow_path,70,72,SUCCESS,2,slow
slow_path,70,73,SUCCESS,2,slow
slow_path,70,74,SUCCESS,2,slow
slow_path,70,75,SUCCESS,2,slow
slow_path,70,76,SUCCESS,2,slow
slow_path,70,77,SUCCESS,2,slow
slow_path,70,78,SUCCESS,2,slow
slow_path,70,79,SUCCESS,2,slow
slow_path,70,80,SUCCESS,2,slow
slow_path,70,81,SUCCESS,2,slow
slow_path,70,82,SUCCESS,2,slow
slow_path,70,83,SUCCESS,2,slow
slow_path,70,84,SUCCESS,2,slow
slow_path,70,85,SUCCESS,2,slow
slow_path,70,86,SUCCESS,2,slow
slow_path,70,87,SUCCESS,2,slow
slow_path,70,88,SUCCESS,2,slow
slow_path,70,89,SUCCESS,2,slow
slow_path,70,90,SUCCESS,2,slow
slow_path,70,91,SUCCESS,2,slow
slow_path,70,92,SUCCESS,2,slow
slow_path,70,93,SUCCESS,2,slow
slow_path,70,94,SUCCESS,2,slow
slow_path,70,95,SUCCESS,2,slow
slow_path,70,96,SUCCESS,2,slow
slow_path,70,97,SUCCESS,2,slow
slow_path,70,98,SUCCESS,2,slow
slow_path,70,99,SUCCESS,2,slow
slow_path,70,100,SUCCESS,2,slow
slow_path,75,1,SUCCESS,2,slow
slow_path,75,2,SUCCESS,2,slow
slow_path,75,3,SUCCESS,2,slow
slow_path,75,4,SUCCESS,2,slow
slow_path,75,5,SUCCESS,2,slow
slow_path,75,6,SUCCESS,2,slow
slow_path,75,7,SUCCESS,2,slow
slow_path,75,8,SUCCESS,2,slow
slow_path,75,9,SUCCESS,2,slow
slow_path,75,10,SUCCESS,2,slow
slow_path,75,11,SUCCESS,2,slow
slow_path,75,12,SUCCESS,2,slow
slow_path,75,13,SUCCESS,2,slow
slow_path,75,14,SUCCESS,2,slow
slow_path,75,15,SUCCESS,2,slow
slow_path,75,16,SUCCESS,2,slow
slow_path,75,17,SUCCESS,2,slow
slow_path,75,18,SUCCESS,2,slow
slow_path,75,19,SUCCESS,2,slow
slow_path,75,20,SUCCESS,2,slow
slow_path,75,21,SUCCESS,2,slow
slow_path,75,22,SUCCESS,2,slow
slow_path,75,23,SUCCESS,2,slow
slow_path,75,24,SUCCESS,2,slow
slow_path,75,25,SUCCESS,2,slow
slow_path,75,26,SUCCESS,2,slow
slow_path,75,27,SUCCESS,2,slow
slow_path,75,28,SUCCESS,2,slow
slow_path,75,29,SUCCESS,2,slow
slow_path,75,30,SUCCESS,2,slow
slow_path,75,31,SUCCESS,2,slow
slow_path,75,32,SUCCESS,2,slow
slow_path,75,33,SUCCESS,2,slow
slow_path,75,34,SUCCESS,2,slow
slow_path,75,35,SUCCESS,2,slow
slow_path,75,36,SUCCESS,2,slow
slow_path,75,37,SUCCESS,2,slow
slow_path,75,38,SUCCESS,2,slow
slow_path,75,39,SUCCESS,2,slow
slow_path,75,40,SUCCESS,2,slow
slow_path,75,41,SUCCESS,2,slow
slow_path,75,42,SUCCESS,2,slow
slow_path,75,43,SUCCESS,2,slow
slow_path,75,44,SUCCESS,2,slow
slow_path,75,45,SUCCESS,2,slow
slow_path,75,46,SUCCESS,2,slow
slow_path,75,47,SUCCESS,2,slow
slow_path,75,48,SUCCESS,2,slow
slow_path,75,49,SUCCESS,2,slow
slow_path,75,50,SUCCESS,2,slow
slow_path,75,51,SUCCESS,2,slow
slow_path,75,52,SUCCESS,2,slow
slow_path,75,53,SUCCESS,2,slow
slow_path,75,54,SUCCESS,2,slow
slow_path,75,55,SUCCESS,2,slow
slow_path,75,56,SUCCESS,2,slow
slow_path,75,57,SUCCESS,2,slow
slow_path,75,58,SUCCESS,2,slow
slow_path,75,59,SUCCESS,2,slow
slow_path,75,60,SUCCESS,2,slow
slow_path,75,61,SUCCESS,2,slow
slow_path,75,62,SUCCESS,2,slow
slow_path,75,63,SUCCESS,2,slow
slow_path,75,64,SUCCESS,2,slow
slow_path,75,65,SUCCESS,2,slow
slow_path,75,66,SUCCESS,2,slow
slow_path,75,67,SUCCESS,2,slow
slow_path,75,68,SUCCESS,2,slow
slow_path,75,69,SUCCESS,2,slow
slow_path,75,70,SUCCESS,2,slow
slow_path,75,71,SUCCESS,2,slow
slow_path,75,72,SUCCESS,2,slow
slow_path,75,73,SUCCESS,2,slow
slow_path,75,74,SUCCESS,2,slow
slow_path,75,75,SUCCESS,2,slow
slow_path,75,76,SUCCESS,2,slow
slow_path,75,77,SUCCESS,2,slow
slow_path,75,78,SUCCESS,2,slow
slow_path,75,79,SUCCESS,2,slow
slow_path,75,80,SUCCESS,2,slow
slow_path,75,81,SUCCESS,2,slow
slow_path,75,82,SUCCESS,2,slow
slow_path,75,83,SUCCESS,2,slow
slow_path,75,84,SUCCESS,2,slow
slow_path,75,85,SUCCESS,2,slow
slow_path,75,86,SUCCESS,2,slow
slow_path,75,87,SUCCESS,2,slow
slow_path,75,88,SUCCESS,2,slow
slow_path,75,89,SUCCESS,2,slow
slow_path,75,90,SUCCESS,2,slow
slow_path,75,91,SUCCESS,2,slow
slow_path,75,92,SUCCESS,2,slow
slow_path,75,93,SUCCESS,2,slow
slow_path,75,94,SUCCESS,2,slow
slow_path,75,95,SUCCESS,2,slow
slow_path,75,96,SUCCESS,2,slow
slow_path,75,97,SUCCESS,2,slow
slow_path,75,98,SUCCESS,2,slow
slow_path,75,99,SUCCESS,2,slow
slow_path,75,100,SUCCESS,2,slow
slow_path,80,1,SUCCESS,2,slow
slow_path,80,2,SUCCESS,2,slow
slow_path,80,3,SUCCESS,2,slow
slow_path,80,4,SUCCESS,2,slow
slow_path,80,5,SUCCESS,2,slow
slow_path,80,6,SUCCESS,2,slow
slow_path,80,7,SUCCESS,2,slow
slow_path,80,8,SUCCESS,2,slow
slow_path,80,9,SUCCESS,2,slow
slow_path,80,10,SUCCESS,2,slow
slow_path,80,11,SUCCESS,2,slow
slow_path,80,12,SUCCESS,2,slow
slow_path,80,13,SUCCESS,2,slow
slow_path,80,14,SUCCESS,2,slow
slow_path,80,15,SUCCESS,2,slow
slow_path,80,16,SUCCESS,2,slow
slow_path,80,17,SUCCESS,2,slow
slow_path,80,18,SUCCESS,2,slow
slow_path,80,19,SUCCESS,2,slow
slow_path,80,20,SUCCESS,2,slow
slow_path,80,21,SUCCESS,2,slow
slow_path,80,22,SUCCESS,2,slow
slow_path,80,23,SUCCESS,2,slow
slow_path,80,24,SUCCESS,2,slow
slow_path,80,25,SUCCESS,2,slow
slow_path,80,26,SUCCESS,2,slow
slow_path,80,27,SUCCESS,2,slow
slow_path,80,28,SUCCESS,2,slow
slow_path,80,29,SUCCESS,2,slow
slow_path,80,30,SUCCESS,2,slow
slow_path,80,31,SUCCESS,2,slow
slow_path,80,32,SUCCESS,2,slow
slow_path,80,33,SUCCESS,2,slow
slow_path,80,34,SUCCESS,2,slow
slow_path,80,35,SUCCESS,2,slow
slow_path,80,36,SUCCESS,2,slow
slow_path,80,37,SUCCESS,2,slow
slow_path,80,38,SUCCESS,2,slow
slow_path,80,39,SUCCESS,2,slow
slow_path,80,40,SUCCESS,2,slow
slow_path,80,41,SUCCESS,2,slow
slow_path,80,42,SUCCESS,2,slow
slow_path,80,43,SUCCESS,2,slow
slow_path,80,44,SUCCESS,2,slow
slow_path,80,45,SUCCESS,2,slow
slow_path,80,46,SUCCESS,2,slow
slow_path,80,47,SUCCESS,2,slow
slow_path,80,48,SUCCESS,2,slow
slow_path,80,49,SUCCESS,2,slow
slow_path,80,50,SUCCESS,2,slow
slow_path,80,51,SUCCESS,2,slow
slow_path,80,52,SUCCESS,2,slow
slow_path,80,53,SUCCESS,2,slow
slow_path,80,54,SUCCESS,2,slow
slow_path,80,55,SUCCESS,2,slow
slow_path,80,56,SUCCESS,2,slow
slow_path,80,57,SUCCESS,2,slow
slow_path,80,58,SUCCESS,2,slow
slow_path,80,59,SUCCESS,2,slow
slow_path,80,60,SUCCESS,2,slow
slow_path,80,61,SUCCESS,2,slow
slow_path,80,62,SUCCESS,2,slow
slow_path,80,63,SUCCESS,2,slow
slow_path,80,64,SUCCESS,2,slow
slow_path,80,65,SUCCESS,2,slow
slow_path,80,66,SUCCESS,2,slow
slow_path,80,67,SUCCESS,2,slow
slow_path,80,68,SUCCESS,2,slow
slow_path,80,69,SUCCESS,2,slow
slow_path,80,70,SUCCESS,2,slow
slow_path,80,71,SUCCESS,2,slow
slow_path,80,72,SUCCESS,2,slow
slow_path,80,73,SUCCESS,2,slow
slow_path,80,74,SUCCESS,2,slow
slow_path,80,75,SUCCESS,2,slow
slow_path,80,76,SUCCESS,2,slow
slow_path,80,77,SUCCESS,2,slow
slow_path,80,78,SUCCESS,2,slow
slow_path,80,79,SUCCESS,2,slow
slow_path,80,80,SUCCESS,2,slow
slow_path,80,81,SUCCESS,2,slow
slow_path,80,82,SUCCESS,2,slow
slow_path,80,83,SUCCESS,2,slow
slow_path,80,84,SUCCESS,2,slow
slow_path,80,85,SUCCESS,2,slow
slow_path,80,86,SUCCESS,2,slow
slow_path,80,87,SUCCESS,2,slow
slow_path,80,88,SUCCESS,2,slow
slow_path,80,89,SUCCESS,2,slow
slow_path,80,90,SUCCESS,2,slow
slow_path,80,91,SUCCESS,2,slow
slow_path,80,92,SUCCESS,2,slow
slow_path,80,93,SUCCESS,2,slow
slow_path,80,94,SUCCESS,2,slow
slow_path,80,95,SUCCESS,2,slow
slow_path,80,96,SUCCESS,2,slow
slow_path,80,97,SUCCESS,2,slow
slow_path,80,98,SUCCESS,2,slow
slow_path,80,99,SUCCESS,2,slow
slow_path,80,100,SUCCESS,2,slow
bounded,100,1,FAILURE,-1,unknown
bounded,100,2,FAILURE,-1,unknown
bounded,100,3,FAILURE,-1,unknown
bounded,100,4,FAILURE,-1,unknown
bounded,100,5,FAILURE,-1,unknown
bounded,100,6,FAILURE,-1,unknown
bounded,100,7,FAILURE,-1,unknown
bounded,100,8,FAILURE,-1,unknown
bounded,100,9,FAILURE,-1,unknown
bounded,100,10,FAILURE,-1,unknown
bounded,100,11,FAILURE,-1,unknown
bounded,100,12,FAILURE,-1,unknown
bounded,100,13,FAILURE,-1,unknown
bounded,100,14,FAILURE,-1,unknown
bounded,100,15,FAILURE,-1,unknown
bounded,100,16,FAILURE,-1,unknown
bounded,100,17,FAILURE,-1,unknown
bounded,100,18,FAILURE,-1,unknown
bounded,100,19,FAILURE,-1,unknown
bounded,100,20,FAILURE,-1,unknown
bounded,100,21,FAILURE,-1,unknown
bounded,100,22,FAILURE,-1,unknown
bounded,100,23,FAILURE,-1,unknown
bounded,100,24,FAILURE,-1,unknown
bounded,100,25,FAILURE,-1,unknown
bounded,100,26,FAILURE,-1,unknown
bounded,100,27,FAILURE,-1,unknown
bounded,100,28,FAILURE,-1,unknown
bounded,100,29,FAILURE,-1,unknown
bounded,100,30,FAILURE,-1,unknown
bounded,100,31,FAILURE,-1,unknown
bounded,100,32,FAILURE,-1,unknown
bounded,100,33,FAILURE,-1,unknown
bounded,100,34,FAILURE,-1,unknown
bounded,100,35,FAILURE,-1,unknown
bounded,100,36,FAILURE,-1,unknown
bounded,100,37,FAILURE,-1,unknown
bounded,100,38,FAILURE,-1,unknown
bounded,100,39,FAILURE,-1,unknown
bounded,100,40,FAILURE,-1,unknown
bounded,100,41,FAILURE,-1,unknown
bounded,100,42,FAILURE,-1,unknown
bounded,100,43,FAILURE,-1,unknown
bounded,100,44,FAILURE,-1,unknown
bounded,100,45,FAILURE,-1,unknown
bounded,100,46,FAILURE,-1,unknown
bounded,100,47,FAILURE,-1,unknown
bounded,100,48,FAILURE,-1,unknown
bounded,100,49,FAILURE,-1,unknown
bounded,100,50,FAILURE,-1,unknown
network_delay,80,1,SUCCESS,1,fast
network_delay,80,2,SUCCESS,1,fast
network_delay,80,3,SUCCESS,1,fast
network_delay,80,4,SUCCESS,1,fast
network_delay,80,5,SUCCESS,1,fast
network_delay,80,6,SUCCESS,1,fast
network_delay,80,7,SUCCESS,1,fast
network_delay,80,8,SUCCESS,1,fast
network_delay,80,9,SUCCESS,1,fast
network_delay,80,10,SUCCESS,1,fast
network_delay,80,11,SUCCESS,1,fast
network_delay,80,12,SUCCESS,1,fast
network_delay,80,13,SUCCESS,1,fast
network_delay,80,14,SUCCESS,1,fast
network_delay,80,15,SUCCESS,1,fast
network_delay,80,16,SUCCESS,1,fast
network_delay,80,17,SUCCESS,1,fast
network_delay,80,18,SUCCESS,1,fast
network_delay,80,19,SUCCESS,1,fast
network_delay,80,20,SUCCESS,1,fast
network_delay,80,21,SUCCESS,1,fast
network_delay,80,22,SUCCESS,1,fast
network_delay,80,23,SUCCESS,1,fast
network_delay,80,24,SUCCESS,1,fast
network_delay,80,25,SUCCESS,1,fast
network_delay,80,26,SUCCESS,1,fast
network_delay,80,27,SUCCESS,1,fast
network_delay,80,28,SUCCESS,1,fast
network_delay,80,29,SUCCESS,1,fast
network_delay,80,30,SUCCESS,1,fast
network_delay,80,1,SUCCESS,1,fast
network_delay,80,2,SUCCESS,1,fast
network_delay,80,3,SUCCESS,1,fast
network_delay,80,4,SUCCESS,1,fast
network_delay,80,5,SUCCESS,1,fast
network_delay,80,6,SUCCESS,1,fast
network_delay,80,7,SUCCESS,1,fast
network_delay,80,8,SUCCESS,1,fast
network_delay,80,9,SUCCESS,1,fast
network_delay,80,10,SUCCESS,1,fast
network_delay,80,11,SUCCESS,1,fast
network_delay,80,12,SUCCESS,1,fast
network_delay,80,13,SUCCESS,1,fast
network_delay,80,14,SUCCESS,1,fast
network_delay,80,15,SUCCESS,1,fast
network_delay,80,16,SUCCESS,1,fast
network_delay,80,17,SUCCESS,1,fast
network_delay,80,18,SUCCESS,1,fast
network_delay,80,19,SUCCESS,1,fast
network_delay,80,20,SUCCESS,1,fast
network_delay,80,21,SUCCESS,1,fast
network_delay,80,22,SUCCESS,1,fast
network_delay,80,23,SUCCESS,1,fast
network_delay,80,24,SUCCESS,1,fast
network_delay,80,25,SUCCESS,1,fast
network_delay,80,26,SUCCESS,1,fast
network_delay,80,27,SUCCESS,1,fast
network_delay,80,28,SUCCESS,1,fast
network_delay,80,29,SUCCESS,1,fast
network_delay,80,30,SUCCESS,1,fast
network_delay,80,1,SUCCESS,1,fast
network_delay,80,2,SUCCESS,1,fast
network_delay,80,3,SUCCESS,1,fast
network_delay,80,4,SUCCESS,1,fast
network_delay,80,5,SUCCESS,1,fast
network_delay,80,6,SUCCESS,1,fast
network_delay,80,7,SUCCESS,1,fast
network_delay,80,8,SUCCESS,1,fast
network_delay,80,9,SUCCESS,1,fast
network_delay,80,10,SUCCESS,1,fast
network_delay,80,11,SUCCESS,1,fast
network_delay,80,12,SUCCESS,1,fast
network_delay,80,13,SUCCESS,1,fast
network_delay,80,14,SUCCESS,1,fast
network_delay,80,15,SUCCESS,1,fast
network_delay,80,16,SUCCESS,1,fast
network_delay,80,17,SUCCESS,1,fast
network_delay,80,18,SUCCESS,1,fast
network_delay,80,19,SUCCESS,1,fast
network_delay,80,20,SUCCESS,1,fast
network_delay,80,21,SUCCESS,1,fast
network_delay,80,22,SUCCESS,1,fast
network_delay,80,23,SUCCESS,1,fast
network_delay,80,24,SUCCESS,1,fast
network_delay,80,25,SUCCESS,1,fast
network_delay,80,26,SUCCESS,1,fast
network_delay,80,27,SUCCESS,1,fast
network_delay,80,28,SUCCESS,1,fast
network_delay,80,29,SUCCESS,1,fast
network_delay,80,30,SUCCESS,1,fast
network_delay,80,1,SUCCESS,1,fast
network_delay,80,2,SUCCESS,1,fast
network_delay,80,3,SUCCESS,1,fast
network_delay,80,4,SUCCESS,1,fast
network_delay,80,5,SUCCESS,1,fast
network_delay,80,6,SUCCESS,1,fast
network_delay,80,7,SUCCESS,1,fast
network_delay,80,8,SUCCESS,1,fast
network_delay,80,9,SUCCESS,1,fast
network_delay,80,10,SUCCESS,1,fast
network_delay,80,11,SUCCESS,1,fast
network_delay,80,12,SUCCESS,1,fast
network_delay,80,13,SUCCESS,1,fast
network_delay,80,14,SUCCESS,1,fast
network_delay,80,15,SUCCESS,1,fast
network_delay,80,16,SUCCESS,1,fast
network_delay,80,17,SUCCESS,1,fast
network_delay,80,18,SUCCESS,1,fast
network_delay,80,19,SUCCESS,1,fast
network_delay,80,20,SUCCESS,1,fast
network_delay,80,21,SUCCESS,1,fast
network_delay,80,22,SUCCESS,1,fast
network_delay,80,23,SUCCESS,1,fast
network_delay,80,24,SUCCESS,1,fast
network_delay,80,25,SUCCESS,1,fast
network_delay,80,26,SUCCESS,1,fast
network_delay,80,27,SUCCESS,1,fast
network_delay,80,28,SUCCESS,1,fast
network_delay,80,29,SUCCESS,1,fast
network_delay,80,30,SUCCESS,1,fast
network_delay,80,1,SUCCESS,1,fast
network_delay,80,2,SUCCESS,1,fast
network_delay,80,3,SUCCESS,1,fast
network_delay,80,4,SUCCESS,1,fast
network_delay,80,5,SUCCESS,1,fast
network_delay,80,6,SUCCESS,1,fast
network_delay,80,7,SUCCESS,1,fast
network_delay,80,8,SUCCESS,1,fast
network_delay,80,9,SUCCESS,1,fast
network_delay,80,10,SUCCESS,1,fast
network_delay,80,11,SUCCESS,1,fast
network_delay,80,12,SUCCESS,1,fast
network_delay,80,13,SUCCESS,1,fast
network_delay,80,14,SUCCESS,1,fast
network_delay,80,15,SUCCESS,1,fast
network_delay,80,16,SUCCESS,1,fast
network_delay,80,17,SUCCESS,1,fast
network_delay,80,18,SUCCESS,1,fast
network_delay,80,19,SUCCESS,1,fast
network_delay,80,20,SUCCESS,1,fast
network_delay,80,21,SUCCESS,1,fast
network_delay,80,22,SUCCESS,1,fast
network_delay,80,23,SUCCESS,1,fast
network_delay,80,24,SUCCESS,1,fast
network_delay,80,25,SUCCESS,1,fast
network_delay,80,26,SUCCESS,1,fast
network_delay,80,27,SUCCESS,1,fast
network_delay,80,28,SUCCESS,1,fast
network_delay,80,29,SUCCESS,1,fast
network_delay,80,30,SUCCESS,1,fast
concurrent,80,1,SUCCESS,1,fast
concurrent,80,2,SUCCESS,1,fast
concurrent,80,3,SUCCESS,1,fast
concurrent,80,4,SUCCESS,1,fast
concurrent,80,5,SUCCESS,1,fast
concurrent,80,6,SUCCESS,1,fast
concurrent,80,7,SUCCESS,1,fast
concurrent,80,8,SUCCESS,1,fast
concurrent,80,9,SUCCESS,1,fast
concurrent,80,10,SUCCESS,1,fast
concurrent,80,11,SUCCESS,1,fast
concurrent,80,12,SUCCESS,1,fast
concurrent,80,13,SUCCESS,1,fast
concurrent,80,14,SUCCESS,1,fast
concurrent,80,15,SUCCESS,1,fast
concurrent,80,16,SUCCESS,1,fast
concurrent,80,17,SUCCESS,1,fast
concurrent,80,18,SUCCESS,1,fast
concurrent,80,19,SUCCESS,1,fast
concurrent,80,20,SUCCESS,1,fast
concurrent,80,21,SUCCESS,1,fast
concurrent,80,22,SUCCESS,1,fast
concurrent,80,23,SUCCESS,1,fast
concurrent,80,24,SUCCESS,1,fast
concurrent,80,25,SUCCESS,1,fast
concurrent,80,26,SUCCESS,1,fast
concurrent,80,27,SUCCESS,1,fast
concurrent,80,28,SUCCESS,1,fast
concurrent,80,29,SUCCESS,1,fast
concurrent,80,30,SUCCESS,1,fast
partial_network,10,1,SUCCESS,1,fast
partial_network,10,2,SUCCESS,1,fast
partial_network,10,3,SUCCESS,1,fast
partial_network,10,4,SUCCESS,1,fast
partial_network,10,5,SUCCESS,1,fast
partial_network,10,6,SUCCESS,1,fast
partial_network,10,7,SUCCESS,1,fast
partial_network,10,8,SUCCESS,1,fast
partial_network,10,9,SUCCESS,1,fast
partial_network,10,10,SUCCESS,1,fast
partial_network,10,11,SUCCESS,1,fast
partial_network,10,12,SUCCESS,1,fast
partial_network,10,13,SUCCESS,1,fast
partial_network,10,14,SUCCESS,1,fast
partial_network,10,15,SUCCESS,1,fast
partial_network,10,16,SUCCESS,1,fast
partial_network,10,17,SUCCESS,1,fast
partial_network,10,18,SUCCESS,1,fast
partial_network,10,19,SUCCESS,1,fast
partial_network,10,20,SUCCESS,1,fast
partial_network,10,21,SUCCESS,1,fast
partial_network,10,22,SUCCESS,1,fast
partial_network,10,23,SUCCESS,1,fast
partial_network,10,24,SUCCESS,1,fast
partial_network,10,25,SUCCESS,1,fast
partial_network,10,26,SUCCESS,1,fast
partial_network,10,27,SUCCESS,1,fast
partial_network,10,28,SUCCESS,1,fast
partial_network,10,29,SUCCESS,1,fast
partial_network,10,30,SUCCESS,1,fast
partial_network,20,1,SUCCESS,1,fast
partial_network,20,2,SUCCESS,1,fast
partial_network,20,3,SUCCESS,1,fast
partial_network,20,4,SUCCESS,1,fast
partial_network,20,5,SUCCESS,1,fast
partial_network,20,6,SUCCESS,1,fast
partial_network,20,7,SUCCESS,1,fast
partial_network,20,8,SUCCESS,1,fast
partial_network,20,9,SUCCESS,1,fast
partial_network,20,10,SUCCESS,1,fast
partial_network,20,11,SUCCESS,1,fast
partial_network,20,12,SUCCESS,1,fast
partial_network,20,13,SUCCESS,1,fast
partial_network,20,14,SUCCESS,1,fast
partial_network,20,15,SUCCESS,1,fast
partial_network,20,16,SUCCESS,1,fast
partial_network,20,17,SUCCESS,1,fast
partial_network,20,18,SUCCESS,1,fast
partial_network,20,19,SUCCESS,1,fast
partial_network,20,20,SUCCESS,1,fast
partial_network,20,21,SUCCESS,1,fast
partial_network,20,22,SUCCESS,1,fast
partial_network,20,23,SUCCESS,1,fast
partial_network,20,24,SUCCESS,1,fast
partial_network,20,25,SUCCESS,1,fast
partial_network,20,26,SUCCESS,1,fast
partial_network,20,27,SUCCESS,1,fast
partial_network,20,28,SUCCESS,1,fast
partial_network,20,29,SUCCESS,1,fast
partial_network,20,30,SUCCESS,1,fast
partial_network,30,1,SUCCESS,1,fast
partial_network,30,2,SUCCESS,1,fast
partial_network,30,3,SUCCESS,1,fast
partial_network,30,4,SUCCESS,1,fast
partial_network,30,5,SUCCESS,1,fast
partial_network,30,6,SUCCESS,1,fast
partial_network,30,7,SUCCESS,1,fast
partial_network,30,8,SUCCESS,1,fast
partial_network,30,9,SUCCESS,1,fast
partial_network,30,10,SUCCESS,1,fast
partial_network,30,11,SUCCESS,1,fast
partial_network,30,12,SUCCESS,1,fast
partial_network,30,13,SUCCESS,1,fast
partial_network,30,14,SUCCESS,1,fast
partial_network,30,15,SUCCESS,1,fast
partial_network,30,16,SUCCESS,1,fast
partial_network,30,17,SUCCESS,1,fast
partial_network,30,18,SUCCESS,1,fast
partial_network,30,19,SUCCESS,1,fast
partial_network,30,20,SUCCESS,1,fast
partial_network,30,21,SUCCESS,1,fast
partial_network,30,22,SUCCESS,1,fast
partial_network,30,23,SUCCESS,1,fast
partial_network,30,24,SUCCESS,1,fast
partial_network,30,25,SUCCESS,1,fast
partial_network,30,26,SUCCESS,1,fast
partial_network,30,27,SUCCESS,1,fast
partial_network,30,28,SUCCESS,1,fast
partial_network,30,29,SUCCESS,1,fast
partial_network,30,30,SUCCESS,1,fast
partial_network,40,1,SUCCESS,1,fast
partial_network,40,2,SUCCESS,1,fast
partial_network,40,3,SUCCESS,1,fast
partial_network,40,4,SUCCESS,1,fast
partial_network,40,5,SUCCESS,1,fast
partial_network,40,6,SUCCESS,1,fast
partial_network,40,7,SUCCESS,1,fast
